name_unoriented,linking_matrix,determinant,matrix_zero,determinant_is_zero,matrix_and_determinant_both_zero
L11n261,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",20,False,False,False
L11n261,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",20,False,False,False
L11n261,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",20,False,False,False
L11n261,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",20,False,False,False
L11n262,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",36,False,False,False
L11n262,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",36,False,False,False
L11n262,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",36,False,False,False
L11n262,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",36,False,False,False
L11n263,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",60,False,False,False
L11n263,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",60,False,False,False
L11n263,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",60,False,False,False
L11n263,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",60,False,False,False
L11n264,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",36,False,False,False
L11n264,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",36,False,False,False
L11n264,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",36,False,False,False
L11n264,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",36,False,False,False
L11n265,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",68,False,False,False
L11n265,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",68,False,False,False
L11n265,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",68,False,False,False
L11n265,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",68,False,False,False
L11n266,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",28,False,False,False
L11n266,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",28,False,False,False
L11n266,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",28,False,False,False
L11n266,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",28,False,False,False
L11n267,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",12,False,False,False
L11n267,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",12,False,False,False
L11n267,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",12,False,False,False
L11n267,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",12,False,False,False
L11n268,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",52,False,False,False
L11n268,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",52,False,False,False
L11n268,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",52,False,False,False
L11n268,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",52,False,False,False
L11n269,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",12,False,False,False
L11n269,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",12,False,False,False
L11n269,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",12,False,False,False
L11n269,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",12,False,False,False
L11n270,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",28,False,False,False
L11n270,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",28,False,False,False
L11n270,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",28,False,False,False
L11n270,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",28,False,False,False
L11n271,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",60,False,False,False
L11n271,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",60,False,False,False
L11n271,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",60,False,False,False
L11n271,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",60,False,False,False
L11n272,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",4,False,False,False
L11n272,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",4,False,False,False
L11n272,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",4,False,False,False
L11n272,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",4,False,False,False
L11n273,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",52,False,False,False
L11n273,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",52,False,False,False
L11n273,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",52,False,False,False
L11n273,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",52,False,False,False
L11n274,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",28,False,False,False
L11n274,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",28,False,False,False
L11n274,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",28,False,False,False
L11n274,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",28,False,False,False
L11n275,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",52,False,False,False
L11n275,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",52,False,False,False
L11n275,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",52,False,False,False
L11n275,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",52,False,False,False
L11n276,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",4,False,False,False
L11n276,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",4,False,False,False
L11n276,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",4,False,False,False
L11n276,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",4,False,False,False
L11n277,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",20,False,False,False
L11n277,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",20,False,False,False
L11n277,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",20,False,False,False
L11n277,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",20,False,False,False
L11n278,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",4,False,False,False
L11n278,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",4,False,False,False
L11n278,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",4,False,False,False
L11n278,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",4,False,False,False
L11n279,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",28,False,False,False
L11n279,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",28,False,False,False
L11n279,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",28,False,False,False
L11n279,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",28,False,False,False
L11n280,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",48,False,False,False
L11n280,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",48,False,False,False
L11n281,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",48,False,False,False
L11n281,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",48,False,False,False
L11n282,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",48,True,False,False
L11n283,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",64,False,False,False
L11n283,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",64,False,False,False
L11n284,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",32,False,False,False
L11n284,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",32,False,False,False
L11n285,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",28,False,False,False
L11n285,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",28,False,False,False
L11n285,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",28,False,False,False
L11n285,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",28,False,False,False
L11n286,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",36,False,False,False
L11n286,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",36,False,False,False
L11n286,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",36,False,False,False
L11n286,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",36,False,False,False
L11n287,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",16,True,False,False
L11n288,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",20,False,False,False
L11n288,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",20,False,False,False
L11n288,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",20,False,False,False
L11n288,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",20,False,False,False
L11n289,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",44,False,False,False
L11n289,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",44,False,False,False
L11n289,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",44,False,False,False
L11n289,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",44,False,False,False
L11n290,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",48,True,False,False
L11n291,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",52,False,False,False
L11n291,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",52,False,False,False
L11n291,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",52,False,False,False
L11n291,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",52,False,False,False
L11n292,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",44,False,False,False
L11n292,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",44,False,False,False
L11n292,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",44,False,False,False
L11n292,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",44,False,False,False
L11n293,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",16,True,False,False
L11n294,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",12,False,False,False
L11n294,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",12,False,False,False
L11n294,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",12,False,False,False
L11n294,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",12,False,False,False
L11n295,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",60,False,False,False
L11n295,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",60,False,False,False
L11n295,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",60,False,False,False
L11n295,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",60,False,False,False
L11n296,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",36,False,False,False
L11n296,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",36,False,False,False
L11n296,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",36,False,False,False
L11n296,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",36,False,False,False
L11n297,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",36,False,False,False
L11n297,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",36,False,False,False
L11n297,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",36,False,False,False
L11n297,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",36,False,False,False
L11n298,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",84,False,False,False
L11n298,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",84,False,False,False
L11n298,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",84,False,False,False
L11n298,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",84,False,False,False
L11n299,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",12,False,False,False
L11n299,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",12,False,False,False
L11n299,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",12,False,False,False
L11n299,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",12,False,False,False
L11n300,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",36,False,False,False
L11n300,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",36,False,False,False
L11n300,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",36,False,False,False
L11n300,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",36,False,False,False
L11n301,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",68,False,False,False
L11n301,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",68,False,False,False
L11n301,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",68,False,False,False
L11n301,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",68,False,False,False
L11n302,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",4,False,False,False
L11n302,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",4,False,False,False
L11n302,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",4,False,False,False
L11n302,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",4,False,False,False
L11n303,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",20,False,False,False
L11n303,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",20,False,False,False
L11n303,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",20,False,False,False
L11n303,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",20,False,False,False
L11n304,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",44,False,False,False
L11n304,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",44,False,False,False
L11n304,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",44,False,False,False
L11n304,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",44,False,False,False
L11n305,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",52,False,False,False
L11n305,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",52,False,False,False
L11n305,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",52,False,False,False
L11n305,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",52,False,False,False
L11n306,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",28,False,False,False
L11n306,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",28,False,False,False
L11n306,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",28,False,False,False
L11n306,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",28,False,False,False
L11n307,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",60,False,False,False
L11n307,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",60,False,False,False
L11n307,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",60,False,False,False
L11n307,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",60,False,False,False
L11n308,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",20,False,False,False
L11n308,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",20,False,False,False
L11n308,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",20,False,False,False
L11n308,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",20,False,False,False
L11n309,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",60,False,False,False
L11n309,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",60,False,False,False
L11n309,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",60,False,False,False
L11n309,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",60,False,False,False
L11n310,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",76,False,False,False
L11n310,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",76,False,False,False
L11n310,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",76,False,False,False
L11n310,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",76,False,False,False
L11n311,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",12,False,False,False
L11n311,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",12,False,False,False
L11n311,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",12,False,False,False
L11n311,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",12,False,False,False
L11n312,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",68,False,False,False
L11n312,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",68,False,False,False
L11n312,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",68,False,False,False
L11n312,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",68,False,False,False
L11n313,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",12,False,False,False
L11n313,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",12,False,False,False
L11n313,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",12,False,False,False
L11n313,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",12,False,False,False
L11n314,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",60,False,False,False
L11n314,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",60,False,False,False
L11n314,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",60,False,False,False
L11n314,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",60,False,False,False
L11n315,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",4,False,False,False
L11n315,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",4,False,False,False
L11n315,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",4,False,False,False
L11n315,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",4,False,False,False
L11n316,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",44,False,False,False
L11n316,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",44,False,False,False
L11n316,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",44,False,False,False
L11n316,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",44,False,False,False
L11n317,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",76,False,False,False
L11n317,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",76,False,False,False
L11n317,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",76,False,False,False
L11n317,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",76,False,False,False
L11n318,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",84,False,False,False
L11n318,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",84,False,False,False
L11n318,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",84,False,False,False
L11n318,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",84,False,False,False
L11n319,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",60,False,False,False
L11n319,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",60,False,False,False
L11n319,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",60,False,False,False
L11n319,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",60,False,False,False
L11n320,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",20,False,False,False
L11n320,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",20,False,False,False
L11n320,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",20,False,False,False
L11n320,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",20,False,False,False
L11n321,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",52,False,False,False
L11n321,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",52,False,False,False
L11n321,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",52,False,False,False
L11n321,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",52,False,False,False
L11n322,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",64,False,False,False
L11n322,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",64,False,False,False
L11n323,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",12,False,False,False
L11n323,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",12,False,False,False
L11n323,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",12,False,False,False
L11n323,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",12,False,False,False
L11n324,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",44,False,False,False
L11n324,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",44,False,False,False
L11n324,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",44,False,False,False
L11n324,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",44,False,False,False
L11n325,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",64,False,False,False
L11n325,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",64,False,False,False
L11n326,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",28,False,False,False
L11n326,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",28,False,False,False
L11n326,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",28,False,False,False
L11n326,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",28,False,False,False
L11n327,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",44,False,False,False
L11n327,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",44,False,False,False
L11n327,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",44,False,False,False
L11n327,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",44,False,False,False
L11n328,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",32,False,False,False
L11n328,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",32,False,False,False
L11n329,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",20,False,False,False
L11n329,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",20,False,False,False
L11n329,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",20,False,False,False
L11n329,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",20,False,False,False
L11n330,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",36,False,False,False
L11n330,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",36,False,False,False
L11n330,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",36,False,False,False
L11n330,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",36,False,False,False
L11n331,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",32,False,False,False
L11n331,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",32,False,False,False
L11n332,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",36,False,False,False
L11n332,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",36,False,False,False
L11n332,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",36,False,False,False
L11n332,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",36,False,False,False
L11n333,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",36,False,False,False
L11n333,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",36,False,False,False
L11n333,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",36,False,False,False
L11n333,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",36,False,False,False
L11n334,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",0,False,True,False
L11n334,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",0,False,True,False
L11n335,"{{0, 0, 0}, {0, 0, -3}, {0, -3, 0}}",96,False,False,False
L11n335,"{{0, 0, 0}, {0, 0, 3}, {0, 3, 0}}",96,False,False,False
L11n336,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",48,False,False,False
L11n336,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",48,False,False,False
L11n337,"{{0, -2, 0}, {-2, 0, -2}, {0, -2, 0}}",32,False,False,False
L11n337,"{{0, 2, 0}, {2, 0, 2}, {0, 2, 0}}",32,False,False,False
L11n337,"{{0, -2, 0}, {-2, 0, 2}, {0, 2, 0}}",32,False,False,False
L11n337,"{{0, 2, 0}, {2, 0, -2}, {0, -2, 0}}",32,False,False,False
L11n338,"{{0, -2, 0}, {-2, 0, -2}, {0, -2, 0}}",32,False,False,False
L11n338,"{{0, 2, 0}, {2, 0, 2}, {0, 2, 0}}",32,False,False,False
L11n338,"{{0, -2, 0}, {-2, 0, 2}, {0, 2, 0}}",32,False,False,False
L11n338,"{{0, 2, 0}, {2, 0, -2}, {0, -2, 0}}",32,False,False,False
L11n339,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",16,False,False,False
L11n339,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",16,False,False,False
L11n340,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",80,False,False,False
L11n340,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",80,False,False,False
L11n341,"{{0, -2, 0}, {-2, 0, 2}, {0, 2, 0}}",64,False,False,False
L11n341,"{{0, 2, 0}, {2, 0, -2}, {0, -2, 0}}",64,False,False,False
L11n341,"{{0, -2, 0}, {-2, 0, -2}, {0, -2, 0}}",64,False,False,False
L11n341,"{{0, 2, 0}, {2, 0, 2}, {0, 2, 0}}",64,False,False,False
L11n342,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",16,False,False,False
L11n342,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",16,False,False,False
L11n343,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",48,False,False,False
L11n343,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",48,False,False,False
L11n344,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",60,False,False,False
L11n344,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",60,False,False,False
L11n344,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",60,False,False,False
L11n344,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",60,False,False,False
L11n345,"{{0, -1, 1}, {-1, 0, 3}, {1, 3, 0}}",12,False,False,False
L11n345,"{{0, 1, 1}, {1, 0, -3}, {1, -3, 0}}",12,False,False,False
L11n345,"{{0, -1, -1}, {-1, 0, -3}, {-1, -3, 0}}",12,False,False,False
